Component ID,Chemical ID,Name,Is EHS?,Component Percentage,CAS Number,No CAS Number?,Weight or Volume?,EHS Form
056abcef-9c06-4c6f-a3f5-c057ea4cf024,ce520858-ebe7-4b83-9145-3b86d83d89f2,Hydrochloric Acid,TRUE,50.0,7647-01-0,,WEIGHT,
e40afd78-5c79-47f5-9e65-6edc97b096e2,ce520858-ebe7-4b83-9145-3b86d83d89f2,Water,FALSE,50.0,7732-18-5,,WEIGHT,
09fc4df5-6e92-41dc-801e-b7760d76759f,15716fe4-c33a-427c-b06e-0a4266bc6790,Heptane,FALSE,100.0,142-82-5,0.0,WEIGHT,
9fbed6fd-2b1c-4038-b8bb-9f01bf7e5017,15716fe4-c33a-427c-b06e-0a4266bc6790,Methylcyclohexane,FALSE,30.0,108-87-2,0.0,WEIGHT,
feb1f7da-1e30-4902-9ac9-c5a35b0fce83,15716fe4-c33a-427c-b06e-0a4266bc6790,Cyclohexane,FALSE,10.0,110-82-7,0.0,WEIGHT,
942bbdc4-2134-4fff-9f3d-24a805c7922a,0783bf36-d65f-4bdc-9a2a-04a7ea7f316e,"Phosphorodithioic acid, mixed O,O-bis(1,3-dimethylbutyl and iso-Pr) esters, zinc salts",FALSE,2.0,84605-29-8,0.0,WEIGHT,
d03d7d21-682d-4173-9778-b7d7d6599af0,0783bf36-d65f-4bdc-9a2a-04a7ea7f316e,"Zinc O,O,O',O'-tetrakis(1,3-dimethylbutyl) bis(phosphorodithioate)",FALSE,2.0,2215-35-2,0.0,WEIGHT,
b1dbdb3c-f5d2-43bf-a422-a22f8415b88a,9c0caa06-c0a3-4adf-8401-711fe63a7fb6,Base oil severely refined,FALSE,100.0,,1.0,WEIGHT,
9708b946-ed87-45b4-93ce-3c0a5c3f9603,b8390012-0c53-4bac-b09f-929cdde132ae,Zinc Compound,FALSE,1.1,,1.0,WEIGHT,
60394eda-9194-456f-9e10-e09bd6b61ba3,9cc6e163-6f47-43e1-92c9-d0bf4d81a808,Base oil severely refined,FALSE,100.0,,1.0,VOLUME,
bc3d0447-f265-43da-adcc-311807456847,6fe0925c-9b88-48e6-b349-a8e0f6ff9099,Zinc Alkyl Dithiophosphate,FALSE,2.5,113706-15-3,0.0,WEIGHT,
458c7c28-49b1-4199-b148-47f75bb8c1a8,0d98506c-9696-446c-9522-07b86998f5dd,Zinc Dithiophosphate,FALSE,2.0,68649-42-3,0.0,WEIGHT,
9d323833-db49-4e1e-9d00-375ba500ee3f,33abc16e-2ce1-4710-a9fe-31cac6614997,ETHYLENE GLYCOL,FALSE,50.0,107-21-1,0.0,WEIGHT,
93b8645f-c6d0-483c-9cf7-f891a03b32e9,33abc16e-2ce1-4710-a9fe-31cac6614997,"2,2'-Oxydiethanol",FALSE,6.0,111-46-6,0.0,WEIGHT,
48bab597-3551-4a8d-ab8a-e2b47538bdb8,1e6b8217-2f35-4bef-a3a6-c2e06b121401,"Substituted dithiophosphoric acid, zinc salt",FALSE,3.0,,1.0,WEIGHT,
60b61dc9-beac-4238-8ce9-880f0083ad44,d1610aba-5ca3-4b75-bb55-b06da3cd246f,ETHYLENE GLYCOL,FALSE,50.0,107-21-1,0.0,WEIGHT,
f8788673-96d4-4494-8a2b-116130af0740,d1610aba-5ca3-4b75-bb55-b06da3cd246f,"2,2'-Oxydiethanol",FALSE,3.0,111-46-6,0.0,WEIGHT,
5bee1b11-8faf-4a72-ae28-e30da4a2cbac,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Toluene,FALSE,60.0,108-88-3,0.0,WEIGHT,
0ece49de-52b5-4dfb-8afb-39caacda09af,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Diacetone Alcohol,FALSE,30.0,123-42-2,0.0,WEIGHT,
4c93bfaa-7c00-46fb-af9a-f3750c508ac3,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Methyl Alcohol,FALSE,30.0,67-56-1,0.0,WEIGHT,
40ee5756-61fa-425d-bc65-e1d3bd99678a,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Xylene,FALSE,30.0,1330-20-7,0.0,WEIGHT,
783be00b-94a2-4b66-8ddc-d307bee2e962,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Ethylbenzene,FALSE,7.0,100-41-4,0.0,WEIGHT,
0724766e-1a09-4f57-ab6e-dd33fdfc27f4,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Nitrogen,FALSE,2.0,7727-37-9,0.0,WEIGHT,
0500e3be-3149-464f-8418-ad8a48087759,e9289dd1-bf1d-46b2-a479-67edfbbfd47e,Benzene,FALSE,0.1,71-43-2,0.0,WEIGHT,
526dad07-188a-4415-926f-6e1fa6bf38d7,3bb161c9-f310-4882-b776-72bb735d2839,Gasoline,FALSE,100.0,8006-61-9,0.0,VOLUME,
2eb55e04-bf4e-4d78-aaa3-b8099ef8a55a,3bb161c9-f310-4882-b776-72bb735d2839,Naphthalene,FALSE,3.0,91-20-3,0.0,VOLUME,
06cdf73a-fd79-4809-b858-ed161ebd4b89,3bb161c9-f310-4882-b776-72bb735d2839,Benzene,FALSE,0.5,71-43-2,0.0,VOLUME,
33c8e973-be21-4703-a0a0-1aa764bbb0fe,7d5e6bd8-1e01-451b-96bd-774214b5a988,Base oil severely refined,FALSE,100.0,,1.0,WEIGHT,
a0903b90-2c7b-4be2-a1d3-1f4acb7b6319,3b682e85-4991-4457-ae42-b79c4e028b01,ETHYLENE GLYCOL,FALSE,88.67,107-21-1,0.0,WEIGHT,
4eedabfc-eb27-461a-b59e-17466c67a7fd,3b682e85-4991-4457-ae42-b79c4e028b01,"2,2'-Oxydiethanol",FALSE,4.67,111-46-6,0.0,WEIGHT,
173dcf2c-121d-45c7-8152-efd3fd1d11a8,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Light Aromatic Solvent Naphtha,FALSE,50.0,64742-95-6,0.0,WEIGHT,
4b3f0690-82e8-42ce-b950-398070c8ca3c,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Hydrotreated Light Petroleum Distillates,FALSE,40.0,64742-47-8,0.0,WEIGHT,
e10795f3-e1d8-46ff-a4ed-aa4c2780e164,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Monoalkylaryl alkoxylate aminated,FALSE,40.0,,1.0,WEIGHT,
4d0f6c9b-ae47-44e1-b707-231f320c7722,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,"1,2,4-Trimethylbenzene",FALSE,15.0,95-63-6,0.0,WEIGHT,
9cc18bd2-3ad2-4d32-9248-7fda407d7d55,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,"1,3,5-Trimethylbenzene",FALSE,12.0,108-67-8,0.0,WEIGHT,
0cbb7e77-e51d-42dc-945e-13b0caac8cdf,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Polyolefin Alkyl Phenol Alkyl Amine,FALSE,12.0,,1.0,WEIGHT,
172fd077-e0ea-4af5-b9b7-542d8667d941,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,N-Propylbenzene,FALSE,10.0,103-65-1,0.0,WEIGHT,
96d7f41d-26b8-485f-be09-ecc53cdba5b2,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Xylene,FALSE,6.0,1330-20-7,0.0,WEIGHT,
24f6967c-2a84-4948-a89b-8237b04b1c98,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Cumene,FALSE,6.0,98-82-8,0.0,WEIGHT,
f9b0f491-cd3b-4f94-b4be-afc80b5a68bf,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,"1,2,3-Trimethylbenzene",FALSE,6.0,526-73-8,0.0,WEIGHT,
a58347cb-570b-466d-ada2-d07cd23e014c,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,o-Ethyltoluene,FALSE,1.0,611-14-3,0.0,WEIGHT,
50c64e18-6646-4d5a-b7e0-d7e5ee077a45,8d5c46bd-be76-4762-a188-7ea3d72c2f2a,Ethylbenzene,FALSE,1.0,100-41-4,0.0,WEIGHT,
61f97209-1c91-460e-8b5b-ea186626db47,8f2b73d7-313a-4cce-a150-976ef9a1e039,OXALIC ACID.2H2O,FALSE,8.0,6153-56-6,0.0,WEIGHT,
0bceb577-fc81-4ddf-9645-2eb50a807952,8f2b73d7-313a-4cce-a150-976ef9a1e039,ETHYLENE GLYCOL,FALSE,2.4,107-21-1,0.0,WEIGHT,
c9da2ac2-fb8e-4228-89dd-faa73afb367d,4d231800-b005-4ea8-9ec0-6a0a1110fde5,Lithium,FALSE,5.0,7439-93-2,0.0,WEIGHT,
03f236f0-1039-44b3-9045-93783802bec4,4d231800-b005-4ea8-9ec0-6a0a1110fde5,Thionyl Chloride,FALSE,46.0,7719-09-7,0.0,WEIGHT,
d31a9083-852b-460b-985e-0097dc427818,4d231800-b005-4ea8-9ec0-6a0a1110fde5,Aluminum Chloride anhydrous,FALSE,5.0,7446-70-0,0.0,WEIGHT,
60653bdd-d0ae-42d0-8d31-3a8ee83317dd,4d231800-b005-4ea8-9ec0-6a0a1110fde5,Carbon,FALSE,4.0,1333-86-4,0.0,WEIGHT,
c30d0a93-afdb-4aa7-a60e-938977c38daa,4d231800-b005-4ea8-9ec0-6a0a1110fde5,Gallium chloride,FALSE,2.0,13450-90-3,0.0,WEIGHT,
1771f8c9-5c87-443c-961e-28be698bf7e8,4d231800-b005-4ea8-9ec0-6a0a1110fde5,Lithium-chloride,FALSE,2.0,7447-41-8,0.0,WEIGHT,
4fcfd2d1-d918-4738-9432-11694af4f88e,7cda1d83-bf3b-4bf7-a12f-5826e9733656,ETHYLBENZENE,FALSE,0.1,100-41-4,0.0,WEIGHT,
7e640a40-fbb8-4634-b02c-9ff10af32515,51d99512-57d2-4321-889a-f3756d85c682,ACETONE,FALSE,84.0,67-64-1,0.0,WEIGHT,
01762f1e-5b5d-47c4-95c7-7c25ed85cbb3,51d99512-57d2-4321-889a-f3756d85c682,CARBON DIOXIDE,FALSE,6.0,124-38-9,0.0,WEIGHT,
