Tenant ID,Facility Id,Chemical Id,Data Sheet URL
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,27023916-73f5-4a4f-955c-9861b29aa8e2,https://cdn.complyauto.com/safety/shared/safetyDataSheet/34f9dceb-e754-4ad2-bb52-9623173da28e.pdf
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,8a51b37a-a638-4265-b9ec-df19bede7ce4,https://cdn.complyauto.com/safety/shared/safetyDataSheet/ec466f3e-53ee-45ba-980f-5e3b5ea33adc.pdf
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,9e1b0f7b-ebb5-4586-ad26-2ab5223b1d6a,https://cdn.complyauto.com/safety/shared/safetyDataSheet/0d439b58-4fbc-4e67-a837-656cffa250cd.pdf
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,125b24f0-af86-4ca1-b71a-8108d6745ec6,https://cdn.complyauto.com/safety/shared/safetyDataSheet/b04c6685-da5a-4785-afcb-374469807c87.pdf
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,b1b50f54-e1bd-458f-b68f-7b0c81f225b8,https://cdn.complyauto.com/safety/shared/safetyDataSheet/aae5b851-2449-41e5-850d-0714e7693d0d.pdf
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,d821da9c-68ee-48c5-8dd7-c909cf9982e6,https://cdn.complyauto.com/safety/shared/safetyDataSheet/855ad006-9428-49eb-ad6d-096df6715f0a.pdf
42599128-1507-4fc5-8f1d-b5162e3ec1b5,063ce704-6f2e-4887-9e08-104a1066e815,a1d03077-a8f9-4006-9360-8a6e0ef92e23,https://cdn.complyauto.com/safety/shared/safetyDataSheet/a3325cf6-ae8f-4907-8769-72ab062fd9f0.pdf
