Tenant ID,Facility Chemical Id,Facility Id,Chemical Id,Reporting Year,Max Amount,Average Amount,Max Amount Largest Container,Unit,Days On Site,Has Confidential Storage Locations?,Always report this chemical even when it is below reporting thresholds
883b7124-9c13-41ff-a6ee-341efbcde9ca,24f28372-dff4-4091-b815-ae9d84801bd0,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,24f28372-dff4-4091-b815-ae9d84801bd0,2023,null,null,0,POUNDS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,a3e98a9b-ac01-4500-a9f8-609df76a1c17,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,a3e98a9b-ac01-4500-a9f8-609df76a1c17,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,1e542e06-d909-4cdc-80db-08fc7c33f679,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,1e542e06-d909-4cdc-80db-08fc7c33f679,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,b9edad54-9065-4a5c-b8c8-cd95323c0427,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,b9edad54-9065-4a5c-b8c8-cd95323c0427,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,0673377f-ed03-4567-b85b-3a92b6fbd822,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,0673377f-ed03-4567-b85b-3a92b6fbd822,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,0740b985-3c43-4d88-b84f-acbfa30061ce,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,0740b985-3c43-4d88-b84f-acbfa30061ce,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,1904ba9d-283b-4548-80c8-9c62c34afb5f,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,1904ba9d-283b-4548-80c8-9c62c34afb5f,2023,null,null,0,POUNDS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,83916e96-c3cb-4c12-9f75-1a72e38ec3f8,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,83916e96-c3cb-4c12-9f75-1a72e38ec3f8,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,5fe8bf3b-1c37-43f4-99c6-b47b5eae783d,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,5fe8bf3b-1c37-43f4-99c6-b47b5eae783d,2023,null,null,0,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,e9abc32f-414e-44fe-b3ad-ae5dbb50b073,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,e9abc32f-414e-44fe-b3ad-ae5dbb50b073,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,c3951a38-cc3d-4c4c-b61b-3762fcca5281,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,c3951a38-cc3d-4c4c-b61b-3762fcca5281,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,246b3be6-d588-4435-bff4-9892e6681ee3,7a12966d-1451-4bf9-a095-9369483ed803	,246b3be6-d588-4435-bff4-9892e6681ee3,2023,null,null,5,QUARTS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,207b2a17-3c5a-4a37-b53a-553226366902,7a12966d-1451-4bf9-a095-9369483ed803	,207b2a17-3c5a-4a37-b53a-553226366902,2023,null,null,0,GALLONS,365,false,true
883b7124-9c13-41ff-a6ee-341efbcde9ca,18daf51b-44ec-48e3-b40c-92849b0a351d,7a12966d-1451-4bf9-a095-9369483ed803	,18daf51b-44ec-48e3-b40c-92849b0a351d,2023,null,null,1,GALLONS,365,false,true
