Facility Id,Tenant ID,Facility Chemical Storage Location ID,Facility Chemical ID,Storage Location ID,Unit,Max Amount,Storage Type,Storage Type Description,Pressure,Temperature
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,6764170a-5ca4-4add-8c1c-7f2e05a33a56,9bca6524-da36-49e2-9079-d247e9b2c77b,c3dcbbc9-49d8-43b5-bb08-456265089d51,GALLONS,0,BOX,Battery,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,4b1d3481-5d14-49e6-81d5-355ffe0fdbd9,d0b74cac-8d56-4d87-bb59-9eb4ad01ea81,9d534384-16a4-408f-873d-8e936c6df20a,GALLONS,0,BOX,Battery,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,d8eaf933-023d-4eee-8ad7-669f3f56fac8,24f28372-dff4-4091-b815-ae9d84801bd0,91abdf42-be99-4e4b-8026-5b38ca9f357b,GALLONS,0,BOX,Battery,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,51cfa68a-5826-4187-a55a-5bfaa7860c0e,a3e98a9b-ac01-4500-a9f8-609df76a1c17,64968806-f9f6-4f36-9398-44d6406f562b,GALLONS,0,PLASTIC_BOTTLE,OS2,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,13af11cf-7bed-4f74-8e35-f470c856e0b8,1e542e06-d909-4cdc-80db-08fc7c33f679,e43a096d-953d-4610-b783-356dd0410051,GALLONS,0,PLASTIC_BOTTLE,OS2,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,2146d43e-008d-4fb8-b5f5-2305fce2fce6,b9edad54-9065-4a5c-b8c8-cd95323c0427,24416f72-a465-4d78-8cb1-550181f8972f,GALLONS,0,PLASTIC_BOTTLE,BC2,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,2461a5e2-4331-41ce-b2f4-9fb9fa598f97,0673377f-ed03-4567-b85b-3a92b6fbd822,7d9194dc-3bf7-4664-b60d-ed46dd699f5b,GALLONS,0,STEEL_DRUM,Bulk,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,87a88ccf-632f-45ca-a87c-7296c1fa1d0f,0740b985-3c43-4d88-b84f-acbfa30061ce,d7a4e9ba-ed65-44c4-83dd-aaf00b559b47,GALLONS,0,CAN,HOSE1,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,7fe5ed04-6fae-4ff3-986c-78e0d4e0637b,1904ba9d-283b-4548-80c8-9c62c34afb5f,1004777c-c017-4ca3-9888-7713759c281b,GALLONS,0,BOX,53A,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,33870a9b-7c59-4a1c-b091-3aa1a1a091a0,83916e96-c3cb-4c12-9f75-1a72e38ec3f8,64b644bd-efc3-4b57-8609-beb1536e2fd5,GALLONS,0,CAN,HOSE1,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,98960f88-e355-46d5-918d-27f2c666e65d,5fe8bf3b-1c37-43f4-99c6-b47b5eae783d,a97aeece-d1a3-4658-829c-fc94736e8428,GALLONS,0,PLASTIC_BOTTLE,BC2,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,a28a0318-d1d8-437f-aa94-47298b9e177c,e9abc32f-414e-44fe-b3ad-ae5dbb50b073,c2eff95b-cb9e-4830-936e-e2f2c9ffacae,GALLONS,0,STEEL_DRUM,Bulk,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,883b7124-9c13-41ff-a6ee-341efbcde9ca,08ff6e51-03d6-41fd-8cfe-19f22371a033,c3951a38-cc3d-4c4c-b61b-3762fcca5281,28714e57-999e-4b53-8ca5-5078196b32f9,GALLONS,0,STEEL_DRUM,Bulk,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
7a12966d-1451-4bf9-a095-9369483ed803	,883b7124-9c13-41ff-a6ee-341efbcde9ca,9a75e798-abe1-4b7c-a6ff-42c90bdd3f9c,246b3be6-d588-4435-bff4-9892e6681ee3,a2211c28-27eb-4d6b-9824-4a6cb4a977b2,QUARTS,5,PLASTIC_BOTTLE,North and South Service Areas,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
