Tenant ID,Facility ID,Storage Location ID,Description
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,3f8f0246-b251-4056-9c8f-79c66b61dc59,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,81f18f5d-5bbe-4b1a-9b68-13cb675dd5a1,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,356b91d9-aff1-4447-bb56-30e125554765,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,61dd1b83-235d-4739-8c3e-c59a576b10d7,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,28de2a39-4aa8-47a8-a474-1204c8a9ffaa,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,81507e4f-7155-4faa-999b-55a9dc60d89e,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,f9f9e295-05e6-48f8-bae1-48d9c7917fa9,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,77e0219a-2196-41a7-86ec-3f78a50afcf6,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,7589bdac-5d5f-4b4c-832e-06006c3e37e6,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,beaa6d02-54b5-413b-be8a-f16a386af3c8,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,07ee7c7e-0778-442b-8a3b-345343e3a0d5	,17e2063f-0352-439c-b1ee-6e32e2c917d1,Service Storeroom
883b7124-9c13-41ff-a6ee-341efbcde9ca,bb2138ce-b567-4721-b9dc-cacd5be69285	,1990f69e-c885-46cd-9716-122b4ba8bc07,Back Warehouse
883b7124-9c13-41ff-a6ee-341efbcde9ca,bb2138ce-b567-4721-b9dc-cacd5be69285	,a97997e9-b52a-4ac2-87ea-e02fc143cb7a,Back Warehouse
883b7124-9c13-41ff-a6ee-341efbcde9ca,bb2138ce-b567-4721-b9dc-cacd5be69285	,0993dd21-6773-4540-afe7-06703236b1d4,Back Warehouse
883b7124-9c13-41ff-a6ee-341efbcde9ca,bb2138ce-b567-4721-b9dc-cacd5be69285	,47a12b30-37d8-4a28-b07b-dcce325c7c0f,Warehouse
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,8f9af67e-c627-4d41-bf23-50b44130de9a,Bulk
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,c557a57b-4d94-49a6-aab1-dba7a45faccb,SOP
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,d7727337-eae6-42ca-889a-df95d9ee91a1,BC2
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,72b2b36e-f84d-44c7-ace7-a484583e6404,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,d9c96d88-3306-469d-a77a-32e25988d4ef,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,d705a120-c11b-49f8-82db-ab4ce4cc4789,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,17463733-c16a-4787-8cf7-103c8b2140c1,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,31fde1c0-235e-4f5c-b08d-8076eff981f5,SHED
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,60688e3c-8975-432f-8e75-88703f16cea3,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,91662f50-a5f3-4b02-893f-b3751917dc23,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,8cf6848f-ee17-4fa4-a501-e915f296a30b,53D
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,0cf7f6c8-8182-4950-8b06-ad235000d862,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,ac63ef2b-1302-4f01-8801-2ee4ae4d8a96,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,0280cb65-63d5-4628-ab87-095a87c73468,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,5cf097fc-a3ca-4f86-bb0a-da9d539fe332,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,219cf897-202b-485f-9a82-85c441734aa4,SHED1
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,1d37faf3-ac09-415a-8874-0cf42d9b6ea5,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,92fd663c-43d9-485d-9c03-9bd6d0745fc2,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,6ea564cd-4077-40d6-8924-a410c1d748c4,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,3da84270-922c-41f2-9412-806fb098f707,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,8c14d599-13dc-4604-baa8-cdb4bbe740d8,Battery
883b7124-9c13-41ff-a6ee-341efbcde9ca,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b	,c3dcbbc9-49d8-43b5-bb08-456265089d51,Battery
