Facility ID,Tenant ID,Facility Chemical Storage Location ID,Facility Chemical ID,Storage Location ID,Unit,Max Amount,Storage Type,Storage Type Description,Pressure,Temperature
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,b4dfaee3-08bf-4728-b8ee-361320b7e09b,bc2016f7-4e22-5ce2-a599-ab77ce0bc3a1,aa855940-e9a0-4ded-bf59-a17e2dff2fdc,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,10e17f65-854e-4eda-b2b8-acd18466e7f0,7e81e977-81f4-59e3-808c-a14c8d77dd11,2048e143-01cd-4e20-9a12-c68b8f76a541,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,a2c7d634-7ef3-4d7c-abd6-4db46013634b,2228ee89-c5a5-5e1a-a066-c017d234f1c3,8bd333f8-496f-4b4d-8acf-949715058db4,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,b9f01068-e631-4dfa-aae2-d3c6ebd5ed2a,a9404a13-c7c3-5a62-910c-9ecadb0d813d,57cc5613-d3fa-4e5e-9f27-0808e40d753b,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,bc4ee8db-29fb-48bd-87c4-2153fa2f9766,bc7be736-cf6c-5951-ac97-f9fd63d3fe08,7518e380-4262-459e-9f57-f5ff1ec193d1,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,fc13370f-3387-401d-95d2-2f1c2db21d61,8fe9de9b-aee2-52e3-a6b0-d6b6745eaa62,aa098e36-66ff-40f3-8dd6-066e9b10b73e,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,44cac1ef-679a-4e5c-be3a-403345165a34,b4b7606e-f480-560f-84c9-0f8e42acc7c4,0416010a-6462-459d-919f-192f3c54144b,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,46d630b0-b8ec-4af2-8b86-bc2ad2fe1f60,5dc5a405-296e-5a17-b557-03ef99ca2dd2,f2169abc-4cda-4503-9dc9-68d141e35872,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,8e3aae3a-2d51-47b3-85ce-dba29ee6ed98,47aea11e-cc7f-5670-b930-50a8cd0cb6d6,6246baf2-8ed2-4e35-b124-e32c11f52810,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,bbf40b93-4f2f-4dec-afe1-e08f292d5cfd,31a2fb4c-b59f-5e82-ac3d-b3faf933f7fb,021ea61d-2746-419d-b023-4db819383adb,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,2d4ae2c0-923a-4ace-b49c-1d463385f0b8,d1155510-3264-5d31-a81f-c31e3e23ec58,913a1d95-6925-4961-90b4-ddae125784f7,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,69999ea0-92c3-4a96-aedc-da7ef3e60ee3,5cf049dd-8b88-5140-b1ac-8499ec86d791,19e1fda9-f23b-4139-9408-5fa7ab63c251,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,ec605280-6799-4e61-abab-ebeaf247309f,7ad58a22-8b0d-570f-b359-5e25b872bae2,7f5a21fc-b8a4-4684-a805-6f7911727232,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,83c9fa37-ab53-4e29-8c33-c45cc46d93f2,e292afbf-c36c-5cbb-8972-4f6572b993c8,903f85e4-e661-44b3-acf9-3ebda5d5e13b,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,65e2fd5e-c394-4c74-b636-da5e64a8f221,3e5f5321-06b9-570d-850e-cedce4340483,e9b10598-4d24-4da4-a76e-5598160fb0d7,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,2d143ce3-6f66-4e87-9cb4-e6a5a0648ad2,85f7055a-49f4-5d8e-b79f-ecb3ce528f76,ec70eac4-3018-4b38-8ba4-e59632c85fa7,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,97b0d27e-fdfa-4f67-9dda-fb05577f052f,a20db593-bd55-5fcc-a3f7-6e9e0a8ebfb8,b8d7cc28-3ac8-474a-8d5a-b476737fa6c7,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,ef83892f-14d5-4fea-8ff0-ece0dfbaab4f,b12ea37d-ae36-5911-975f-2d4cdfb7b7b3,fa301705-ac6a-4262-8d4d-3f9a2a73897f,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,0d785d8d-3446-4e32-8abf-613a383ecf7d,86365749-8ce8-5643-8b1e-a784ba070491,371a3269-c7a8-4f24-a37b-4c52443b2458,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,cb0774c5-a924-412a-9833-11aba4bb59f7,a7ee42db-81b4-5525-b41d-0d50b24a8a2c,4d36a41f-cc73-4d39-a57c-87ce1c532aac,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,8e1cd2ef-aeed-4201-8510-a1e4e8b5f170,91ee44d1-8763-5c5e-9e09-05cf0eacff76,e8e9cf39-70cd-4afd-91db-940ed4822c4b,CUBIC_FEET,397,CYLINDER,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,adccd56a-47fa-40c2-8a91-717e7b569aed,58c39b41-4a2e-5209-a4b2-0c820171e7e6,316f3769-1f4f-4137-a5c7-d6e6199aad7c,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,ff387e1d-e450-4d8e-a4ec-88404ccc9b74,ec312891-effd-577d-ba90-aa441378594f,eae6b60b-ac3a-4aea-84c5-204065267430,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,d2950403-857a-4e05-a7f0-e9944fe518f0,b222bfd2-1b0a-5dd7-8242-d03dc14ff8e0,57667de0-ad34-4fd4-8558-13e722e95010,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,3ab861e1-784c-4466-a2f7-89d9be770dc5,d96af419-50d1-5b0a-a1d2-913dba9084d5,1eeef012-7da3-4c32-ad47-1052a8da99dd,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,7f80f71a-d0cb-412c-bb97-f3eac75fffd2,9673d867-6836-5169-b857-4812115eb366,cf566ee3-9e61-48a0-bfe0-135022a8ac2e,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,6af259df-5aeb-4938-a90e-b657e704d629,7b0a5d4c-ff7a-5ed3-ab56-1758d665791f,cfda145d-7842-41f5-847d-11db14445857,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,5d938330-8ed7-4293-a07a-a0cbfe8dd54d,11a15046-46da-5ef5-a152-1fc0a80deae6,d8987078-9d44-4831-8a36-6fee8089ef6f,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,93bdd918-bead-4306-a486-a2767dc53b1e,82bfd77e-5745-535b-b6ee-362d9f5bd345,17163439-8457-4031-a6d0-f2e7f5690d82,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,d42658a0-8a63-46e5-9e26-6f0a2946d23c,1cda72fb-c08d-5358-9639-8dd16be1d5ed,e07fe752-6357-4f44-8035-847ae3471dba,CUBIC_FEET,145,CYLINDER,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,99a5062d-0365-48b1-ba82-cc31897c1a2c,4f91c67c-d180-5e2f-a8ba-0738815cd0e1,e9376f45-0618-44f5-8fb0-cabf90675318,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,7334294a-0178-47b9-a8b1-e902ecbe7533,c8a9ab79-9052-59fa-ac91-7cb8e51bf29f,0a070c2e-166b-406c-bc07-7e2597d173f4,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,29f50cf1-9fcc-4d0d-bc67-e3cfec358e72,744baf6a-64b7-58b3-ad12-166a1ddcd21f,bb32086e-0fa3-48b6-ad80-66a9b268b450,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
eee4eeff-59df-4c2a-b32e-4cc2ffd653bc,3e718b82-035d-435d-9395-69c6bb3779fe,252f6fce-05d5-4f66-b95b-d9ef22efb2fd,476f3b56-d8b8-5ab8-b93e-ef66d7aba872,a25b5d78-0555-4460-b796-1a00206431c4,GALLONS,0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE
