Facility Chemical Regulatory Info ID,Facility ID,Chemical ID,Reporting Year,Key,Value,Extension Type,Jurisdiction
c6e17420-58cd-44b6-9a7e-48c841570c6c,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,8e909a6b-e3fa-4f89-9e95-88e02986b021,2023,daysOnSite,365,EPCRA,STATE_CA
ee3f53a2-2fc2-4fee-ba59-043762da3b6b,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9bca6524-da36-49e2-9079-d247e9b2c77b,2023,daysOnSite,365,EPCRA,STATE_CA
93f67967-afc6-408b-a396-c9b8ddb3acb4,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,83916e96-c3cb-4c12-9f75-1a72e38ec3f8,2023,annualWasteAmount,.,EPCRA,STATE_CA
ca14a2b7-48dc-4deb-b28e-9d6564580669,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,917df877-3788-4f7e-95e1-4091651064e4,2023,daysOnSite,365,EPCRA,STATE_CA
740b2ef9-f03d-47f5-bd99-dcfc98367275,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,a3e98a9b-ac01-4500-a9f8-609df76a1c17,2023,annualWasteAmount,.,EPCRA,STATE_CA
228cf828-e8ad-464a-ac04-dbeecb60534f,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,daysOnSite,365,EPCRA,STATE_CA
2ca36d98-eb7d-45aa-96ab-e7323317ac21,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,commonName,Motor Oil,EPCRA,STATE_CA
575ae3ec-a59f-4054-b502-add659ec7ad4,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,6689dd29-5a7b-44cd-be1d-dfc049171140,2023,stateWasteCode,121,EPCRA,STATE_CA
6795d031-823e-48b6-b9ed-156605cee28f,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,curies,0,EPCRA,STATE_CA
0f77fdfb-1ec5-4c9d-881c-c14a2017be98,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,radioactive,no,EPCRA,STATE_CA
46f3c72f-a06f-4293-9e07-e4783c218a5c,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,stateWasteCode,212,EPCRA,STATE_CA
28ae3fb1-43dd-4989-a8a2-ea538e7f3e9e,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,physicalStateInTransit,cool dry place away from heat and moisture,EPCRA,STATE_CA
b9fbc36d-7b5f-4bbd-ae05-747a0148f03d,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,9a23671e-c77e-4bca-8efd-014775443cfd,2023,annualWasteAmount,.,EPCRA,STATE_CA
a1f2cff8-b36f-40d3-91ff-fbcc24bef108,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,daysOnSite,365,EPCRA,STATE_CA
5574239d-8ff8-4fee-a0cd-d5e9c023202f,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,commonName,Car battery,EPCRA,STATE_CA
245bb73a-8d6b-4c25-814f-ef6aaa064528,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,curies,0,EPCRA,STATE_CA
4a139aa4-a715-4dcf-942d-a696312f1a3e,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,radioactive,no,EPCRA,STATE_CA
4e9f95c7-868b-49f2-8eae-6aea917f3042,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,stateWasteCode,121,EPCRA,STATE_CA
54e8e101-3f94-4e35-81dd-7fc0cd110232,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,physicalStateInTransit,cool dry place away from heat and moisture,EPCRA,STATE_CA
a0c4a91d-dfc3-43d5-b37d-f7a128eae540,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,42d94481-e621-4345-ba25-e97ab1308bfb,2023,annualWasteAmount,.,EPCRA,STATE_CA
2c4809c9-708a-464d-b560-46e61ccfc16b,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,713b50e5-e8ce-4249-9b7f-bf94e0acfecf,2023,daysOnSite,365,EPCRA,STATE_CA
de18bece-79eb-483e-b165-1ec6ab105f9f,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,713b50e5-e8ce-4249-9b7f-bf94e0acfecf,2023,commonName,Engine oil,EPCRA,STATE_CA
af6795e5-9fd0-4b9f-9c8d-f15ff6402e3c,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,713b50e5-e8ce-4249-9b7f-bf94e0acfecf,2023,curies,0,EPCRA,STATE_CA
03eb51fa-1af6-40a4-be0a-2a6acf5c0930,a4a1b0b4-05e8-4145-bbaf-0120bbb6c76b,713b50e5-e8ce-4249-9b7f-bf94e0acfecf,2023,radioactive,no,EPCRA,STATE_CA
