Facility Chemical Id,Facility Id,Chemical Id,Reporting Year,Max Amount,Average Amount,Max Amount Largest Container,Unit,Days On Site,Has Confidential Storage Locations?,Always report this chemical even when it is below reporting thresholds
ab742f24-4cfb-4bf1-b651-968fe83a3911,5bf7854b-39a1-4908-bc88-8751d2f532b4,ab742f24-4cfb-4bf1-b651-968fe83a3911,2023,null,null,1,QUARTS,365,FALSE,TRUE
7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,5bf7854b-39a1-4908-bc88-8751d2f532b4,7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,2023,null,null,30,POUNDS,365,FALSE,TRUE
8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,3a293270-b495-40f4-b39d-6515a7debed1,8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,2023,null,null,7,OUNCES,365,FALSE,TRUE
da467bf7-b6c0-4195-a9f8-3a02d93f1d06,3a293270-b495-40f4-b39d-6515a7debed1,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,2023,null,null,3,OUNCES,365,FALSE,TRUE
4ebb2f00-5676-45d0-b9d3-f83d72dd9500,3a293270-b495-40f4-b39d-6515a7debed1,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,2023,null,null,999,GALLONS,365,FALSE,TRUE
a6715aed-39da-40af-85b1-0349ace5138e,3a293270-b495-40f4-b39d-6515a7debed1,a6715aed-39da-40af-85b1-0349ace5138e,2023,null,null,99,OUNCES,365,FALSE,TRUE
7e72b606-292b-4836-8ca5-79cd90ac0e8e,3a293270-b495-40f4-b39d-6515a7debed1,7e72b606-292b-4836-8ca5-79cd90ac0e8e,2023,null,null,99,OUNCES,365,FALSE,TRUE
ca89d0e9-b8b2-499e-89b0-0fc739db6cbe,3a293270-b495-40f4-b39d-6515a7debed1,ca89d0e9-b8b2-499e-89b0-0fc739db6cbe,2023,null,null,99,QUARTS,365,FALSE,TRUE
c7b40778-d793-442e-896f-ee54b8771696,3a293270-b495-40f4-b39d-6515a7debed1,c7b40778-d793-442e-896f-ee54b8771696,2023,null,null,99,OUNCES,365,FALSE,TRUE
08941d9c-7c06-4827-bf28-24ed477e92ae,3a293270-b495-40f4-b39d-6515a7debed1,08941d9c-7c06-4827-bf28-24ed477e92ae,2023,null,null,999,OUNCES,365,FALSE,TRUE
234d3cf8-ea9f-4296-bdb1-258c7b7deb8a,3a293270-b495-40f4-b39d-6515a7debed1,234d3cf8-ea9f-4296-bdb1-258c7b7deb8a,2023,null,null,99,OUNCES,365,FALSE,TRUE
51d13f80-7768-4630-b554-1a3172e8fbbb,3a293270-b495-40f4-b39d-6515a7debed1,51d13f80-7768-4630-b554-1a3172e8fbbb,2023,null,null,99,OUNCES,365,FALSE,TRUE
387d0d67-1389-4689-8ba4-d15c8c3079cb,3a293270-b495-40f4-b39d-6515a7debed1,387d0d67-1389-4689-8ba4-d15c8c3079cb,2023,null,null,99,QUARTS,365,FALSE,TRUE
4399814a-d015-4d71-b42c-1a3aac32ff82,3a293270-b495-40f4-b39d-6515a7debed1,4399814a-d015-4d71-b42c-1a3aac32ff82,2023,null,null,99,GALLONS,365,FALSE,TRUE
8f3b3132-0ee4-4d54-b373-b43712769422,3a293270-b495-40f4-b39d-6515a7debed1,8f3b3132-0ee4-4d54-b373-b43712769422,2023,null,null,99,OUNCES,365,FALSE,TRUE
2e7f4013-2677-4de0-9bf4-4bc0dd3c5c11,3a293270-b495-40f4-b39d-6515a7debed1,2e7f4013-2677-4de0-9bf4-4bc0dd3c5c11,2023,null,null,99,QUARTS,365,FALSE,TRUE
5764ec3c-7154-43e0-94f7-feffad4aa29b,3a293270-b495-40f4-b39d-6515a7debed1,5764ec3c-7154-43e0-94f7-feffad4aa29b,2023,null,null,99,QUARTS,365,FALSE,TRUE
2ecdda9d-c585-43fd-b209-7969711facd6,3a293270-b495-40f4-b39d-6515a7debed1,2ecdda9d-c585-43fd-b209-7969711facd6,2023,null,null,99,CUBIC_FEET,365,FALSE,TRUE
eee1fe71-710c-4b69-a38f-298b3b409666,3a293270-b495-40f4-b39d-6515a7debed1,eee1fe71-710c-4b69-a38f-298b3b409666,2023,null,null,99,OUNCES,365,FALSE,TRUE
5c0a9109-2333-4236-b89b-7574ec88fc5e,3a293270-b495-40f4-b39d-6515a7debed1,5c0a9109-2333-4236-b89b-7574ec88fc5e,2023,null,null,99,GALLONS,365,FALSE,TRUE
c5bf5421-b8e6-4949-9ed2-73852cb016c4,3a293270-b495-40f4-b39d-6515a7debed1,c5bf5421-b8e6-4949-9ed2-73852cb016c4,2023,null,null,99,CUBIC_FEET,365,FALSE,TRUE
2c3f9bba-3f9e-49e0-a13d-e13928daa37e,3a293270-b495-40f4-b39d-6515a7debed1,2c3f9bba-3f9e-49e0-a13d-e13928daa37e,2023,null,null,99,GALLONS,365,FALSE,TRUE
51e576f9-66ba-4671-9b44-c30bef797499,3a293270-b495-40f4-b39d-6515a7debed1,51e576f9-66ba-4671-9b44-c30bef797499,2023,null,null,99,CUBIC_FEET,365,FALSE,TRUE
4c96bad4-8a8a-437f-b7f4-60df447776fc,3a293270-b495-40f4-b39d-6515a7debed1,4c96bad4-8a8a-437f-b7f4-60df447776fc,2023,null,null,1,GALLONS,365,FALSE,TRUE
9750b0c1-c9cb-4527-8e4e-add1e05db280,3a293270-b495-40f4-b39d-6515a7debed1,9750b0c1-c9cb-4527-8e4e-add1e05db280,2023,null,null,1,QUARTS,365,FALSE,TRUE
7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,3a293270-b495-40f4-b39d-6515a7debed1,7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,2023,null,null,1,POUNDS,365,FALSE,TRUE
da467bf7-b6c0-4195-a9f8-3a02d93f1d06,01b820ce-85fb-4c6f-98e2-5049fa79aed1,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,2023,null,null,1,OUNCES,365,FALSE,TRUE
4ebb2f00-5676-45d0-b9d3-f83d72dd9500,01b820ce-85fb-4c6f-98e2-5049fa79aed1,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,2023,null,null,10,GALLONS,365,FALSE,TRUE
9ac89b52-1f9c-4594-8d83-c4df707287ef,01b820ce-85fb-4c6f-98e2-5049fa79aed1,9ac89b52-1f9c-4594-8d83-c4df707287ef,2023,null,null,12,CUBIC_FEET,365,FALSE,TRUE
78454019-521f-40cf-b60c-9842f6c1e475,01b820ce-85fb-4c6f-98e2-5049fa79aed1,78454019-521f-40cf-b60c-9842f6c1e475,2023,null,null,11,CUBIC_FEET,365,FALSE,TRUE
51e576f9-66ba-4671-9b44-c30bef797499,01b820ce-85fb-4c6f-98e2-5049fa79aed1,51e576f9-66ba-4671-9b44-c30bef797499,2023,null,null,1,CUBIC_FEET,365,FALSE,TRUE
4c96bad4-8a8a-437f-b7f4-60df447776fc,01b820ce-85fb-4c6f-98e2-5049fa79aed1,4c96bad4-8a8a-437f-b7f4-60df447776fc,2023,null,null,1,GALLONS,365,FALSE,TRUE
7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,01b820ce-85fb-4c6f-98e2-5049fa79aed1,7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,2023,null,null,1,CUBIC_FEET,365,FALSE,TRUE
ca496247-83b1-4e53-b780-bdd19d4b3d91,01b820ce-85fb-4c6f-98e2-5049fa79aed1,ca496247-83b1-4e53-b780-bdd19d4b3d91,2023,null,null,1,OUNCES,365,FALSE,TRUE
8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,301348ed-01a8-485b-822e-a2f3fdf08995,8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,2023,null,null,99,OUNCES,365,FALSE,TRUE
940b1e39-4b8e-4826-89ce-dc96cbbe2eb2,301348ed-01a8-485b-822e-a2f3fdf08995,940b1e39-4b8e-4826-89ce-dc96cbbe2eb2,2023,null,null,99,QUARTS,365,FALSE,TRUE
da467bf7-b6c0-4195-a9f8-3a02d93f1d06,301348ed-01a8-485b-822e-a2f3fdf08995,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,2023,null,null,2,OUNCES,365,FALSE,TRUE
6befc1a2-cb49-47b7-9072-b1835b72391a,301348ed-01a8-485b-822e-a2f3fdf08995,6befc1a2-cb49-47b7-9072-b1835b72391a,2023,null,null,5,GALLONS,365,FALSE,TRUE
8d52dd89-03a5-476b-9656-412481e84215,301348ed-01a8-485b-822e-a2f3fdf08995,8d52dd89-03a5-476b-9656-412481e84215,2023,null,null,99,GALLONS,365,FALSE,TRUE
4ebb2f00-5676-45d0-b9d3-f83d72dd9500,301348ed-01a8-485b-822e-a2f3fdf08995,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,2023,null,null,99,GALLONS,365,FALSE,TRUE
df1487df-c4fd-45ec-a359-9232c704ef3e,301348ed-01a8-485b-822e-a2f3fdf08995,df1487df-c4fd-45ec-a359-9232c704ef3e,2023,null,null,12,QUARTS,365,FALSE,TRUE
81fdde31-ddfc-4d33-8464-d78dd16d5fa8,301348ed-01a8-485b-822e-a2f3fdf08995,81fdde31-ddfc-4d33-8464-d78dd16d5fa8,2023,null,null,5,OUNCES,365,FALSE,TRUE
5bcfe6e5-4a37-40f8-92b1-a5d1d3718c13,301348ed-01a8-485b-822e-a2f3fdf08995,5bcfe6e5-4a37-40f8-92b1-a5d1d3718c13,2023,null,null,99,QUARTS,365,FALSE,TRUE
d41c3e79-d394-419c-9f2f-d2c03a33340f,301348ed-01a8-485b-822e-a2f3fdf08995,d41c3e79-d394-419c-9f2f-d2c03a33340f,2023,null,null,999,QUARTS,365,FALSE,TRUE
9ac89b52-1f9c-4594-8d83-c4df707287ef,301348ed-01a8-485b-822e-a2f3fdf08995,9ac89b52-1f9c-4594-8d83-c4df707287ef,2023,null,null,2,CUBIC_FEET,365,FALSE,TRUE
78454019-521f-40cf-b60c-9842f6c1e475,301348ed-01a8-485b-822e-a2f3fdf08995,78454019-521f-40cf-b60c-9842f6c1e475,2023,null,null,2,CUBIC_FEET,365,FALSE,TRUE
726b22b4-0960-400e-8d22-cd4348d0a7de,301348ed-01a8-485b-822e-a2f3fdf08995,726b22b4-0960-400e-8d22-cd4348d0a7de,2023,null,null,0,LITERS,365,FALSE,TRUE
ca715237-4b95-424d-b21e-865b5c60f848,301348ed-01a8-485b-822e-a2f3fdf08995,ca715237-4b95-424d-b21e-865b5c60f848,2023,null,null,999,OUNCES,365,FALSE,TRUE
364d85c8-7f9f-4534-9df8-012245f78d33,301348ed-01a8-485b-822e-a2f3fdf08995,364d85c8-7f9f-4534-9df8-012245f78d33,2023,null,null,0,OUNCES,365,FALSE,TRUE
31d9743b-1daa-4b66-bcde-5a2162a9cb33,301348ed-01a8-485b-822e-a2f3fdf08995,31d9743b-1daa-4b66-bcde-5a2162a9cb33,2023,null,null,99990,OUNCES,365,FALSE,TRUE
09144c5e-f3bd-40f2-8c72-fac11c8adcfc,301348ed-01a8-485b-822e-a2f3fdf08995,09144c5e-f3bd-40f2-8c72-fac11c8adcfc,2023,null,null,0,QUARTS,365,FALSE,TRUE
7b1439d0-2aea-41ad-92b9-7d4da9345a21,301348ed-01a8-485b-822e-a2f3fdf08995,7b1439d0-2aea-41ad-92b9-7d4da9345a21,2023,null,null,0,GALLONS,365,FALSE,TRUE
79ebb312-27e1-49bd-a5c2-da0953d3468e,301348ed-01a8-485b-822e-a2f3fdf08995,79ebb312-27e1-49bd-a5c2-da0953d3468e,2023,null,null,0,QUARTS,365,FALSE,TRUE
c6072e0d-c30a-4a93-ad0c-9201d81c877e,301348ed-01a8-485b-822e-a2f3fdf08995,c6072e0d-c30a-4a93-ad0c-9201d81c877e,2023,null,null,0,CUBIC_FEET,365,FALSE,TRUE
99408f92-f245-4366-badf-3193864218a7,301348ed-01a8-485b-822e-a2f3fdf08995,99408f92-f245-4366-badf-3193864218a7,2023,null,null,2,QUARTS,365,FALSE,TRUE
1e77ddf9-7001-482f-aa12-46ab9ff2a553,301348ed-01a8-485b-822e-a2f3fdf08995,1e77ddf9-7001-482f-aa12-46ab9ff2a553,2023,null,null,99,QUARTS,365,FALSE,TRUE
aa5b21a7-a4d1-4194-af1e-38c394259211,301348ed-01a8-485b-822e-a2f3fdf08995,aa5b21a7-a4d1-4194-af1e-38c394259211,2023,null,null,9,QUARTS,365,FALSE,TRUE
30ac8f0f-3a67-4666-b114-96f27eb7fffd,301348ed-01a8-485b-822e-a2f3fdf08995,30ac8f0f-3a67-4666-b114-96f27eb7fffd,2023,null,null,999,QUARTS,365,FALSE,TRUE
51e576f9-66ba-4671-9b44-c30bef797499,301348ed-01a8-485b-822e-a2f3fdf08995,51e576f9-66ba-4671-9b44-c30bef797499,2023,null,null,0,POUNDS,365,FALSE,TRUE
4c96bad4-8a8a-437f-b7f4-60df447776fc,301348ed-01a8-485b-822e-a2f3fdf08995,4c96bad4-8a8a-437f-b7f4-60df447776fc,2023,null,null,2,GALLONS,365,FALSE,TRUE
9aa60d8c-076e-4f86-83c7-06198f950f7b,301348ed-01a8-485b-822e-a2f3fdf08995,9aa60d8c-076e-4f86-83c7-06198f950f7b,2023,null,null,99,QUARTS,365,FALSE,TRUE
0923217c-cb92-48cd-88b2-1dfe09512683,301348ed-01a8-485b-822e-a2f3fdf08995,0923217c-cb92-48cd-88b2-1dfe09512683,2023,null,null,999,QUARTS,365,FALSE,TRUE
cbaa07da-3a98-4d1b-8308-a7681be93319,301348ed-01a8-485b-822e-a2f3fdf08995,cbaa07da-3a98-4d1b-8308-a7681be93319,2023,null,null,1,OUNCES,365,FALSE,TRUE
de8341e1-0ecd-404b-9805-9fffe890e669,301348ed-01a8-485b-822e-a2f3fdf08995,de8341e1-0ecd-404b-9805-9fffe890e669,2023,null,null,2,POUNDS,365,FALSE,TRUE
9750b0c1-c9cb-4527-8e4e-add1e05db280,301348ed-01a8-485b-822e-a2f3fdf08995,9750b0c1-c9cb-4527-8e4e-add1e05db280,2023,null,null,1,OUNCES,365,FALSE,TRUE
ab742f24-4cfb-4bf1-b651-968fe83a3911,301348ed-01a8-485b-822e-a2f3fdf08995,ab742f24-4cfb-4bf1-b651-968fe83a3911,2023,null,null,576,OUNCES,365,FALSE,TRUE
7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,301348ed-01a8-485b-822e-a2f3fdf08995,7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,2023,null,null,999,POUNDS,365,FALSE,TRUE
ca496247-83b1-4e53-b780-bdd19d4b3d91,301348ed-01a8-485b-822e-a2f3fdf08995,ca496247-83b1-4e53-b780-bdd19d4b3d91,2023,null,null,4,QUARTS,365,FALSE,TRUE
8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,6eb9cc89-1aac-4d4f-b08e-7576b684d308,8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,2023,90,30,30,POUNDS,365,FALSE,TRUE
da467bf7-b6c0-4195-a9f8-3a02d93f1d06,6eb9cc89-1aac-4d4f-b08e-7576b684d308,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,2023,16,8,16,OUNCES,365,FALSE,TRUE
4ebb2f00-5676-45d0-b9d3-f83d72dd9500,6eb9cc89-1aac-4d4f-b08e-7576b684d308,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,2023,null,null,999,GALLONS,365,FALSE,TRUE
df1487df-c4fd-45ec-a359-9232c704ef3e,6eb9cc89-1aac-4d4f-b08e-7576b684d308,df1487df-c4fd-45ec-a359-9232c704ef3e,2023,8,8,8,OUNCES,365,FALSE,TRUE
81fdde31-ddfc-4d33-8464-d78dd16d5fa8,6eb9cc89-1aac-4d4f-b08e-7576b684d308,81fdde31-ddfc-4d33-8464-d78dd16d5fa8,2023,5,5,5,POUNDS,365,FALSE,TRUE
9ac89b52-1f9c-4594-8d83-c4df707287ef,6eb9cc89-1aac-4d4f-b08e-7576b684d308,9ac89b52-1f9c-4594-8d83-c4df707287ef,2023,100,50,100,POUNDS,365,FALSE,TRUE
78454019-521f-40cf-b60c-9842f6c1e475,6eb9cc89-1aac-4d4f-b08e-7576b684d308,78454019-521f-40cf-b60c-9842f6c1e475,2023,50,35,50,POUNDS,365,FALSE,TRUE
577d7dac-19fa-41d4-84a4-e6f88b3494ba,6eb9cc89-1aac-4d4f-b08e-7576b684d308,577d7dac-19fa-41d4-84a4-e6f88b3494ba,2023,null,null,99,OUNCES,365,FALSE,TRUE
c2f9bb44-d0d5-4e88-b456-b8c00fbf296e,6eb9cc89-1aac-4d4f-b08e-7576b684d308,c2f9bb44-d0d5-4e88-b456-b8c00fbf296e,2023,null,null,999,OUNCES,365,FALSE,TRUE
2ccc67b0-a67b-4e18-af42-53342b95c952,6eb9cc89-1aac-4d4f-b08e-7576b684d308,2ccc67b0-a67b-4e18-af42-53342b95c952,2023,null,null,99999,OUNCES,365,FALSE,TRUE
3a8675b0-fe8d-486f-a191-ae66c9bc130a,6eb9cc89-1aac-4d4f-b08e-7576b684d308,3a8675b0-fe8d-486f-a191-ae66c9bc130a,2023,null,null,99999,OUNCES,365,FALSE,TRUE
a7d98aba-75f2-426d-917d-cae78190eedc,6eb9cc89-1aac-4d4f-b08e-7576b684d308,a7d98aba-75f2-426d-917d-cae78190eedc,2023,null,null,99,QUARTS,365,FALSE,TRUE
fa9e3b0e-3796-42ce-bac0-d7cdc2268c4d,6eb9cc89-1aac-4d4f-b08e-7576b684d308,fa9e3b0e-3796-42ce-bac0-d7cdc2268c4d,2023,null,null,999,QUARTS,365,FALSE,TRUE
2022f22c-ddc9-4b05-8b3c-59906893aad5,6eb9cc89-1aac-4d4f-b08e-7576b684d308,2022f22c-ddc9-4b05-8b3c-59906893aad5,2023,null,null,999,QUARTS,365,FALSE,TRUE
0c64ee57-df11-40b7-a989-fa2a6abae748,6eb9cc89-1aac-4d4f-b08e-7576b684d308,0c64ee57-df11-40b7-a989-fa2a6abae748,2023,null,null,99,OUNCES,365,FALSE,TRUE
c2d9f0bf-dfed-43de-a6a0-08e6bcecc57c,6eb9cc89-1aac-4d4f-b08e-7576b684d308,c2d9f0bf-dfed-43de-a6a0-08e6bcecc57c,2023,null,null,999,OUNCES,365,FALSE,TRUE
7741efef-a1f3-47f4-b28b-439a8ddf1f5d,6eb9cc89-1aac-4d4f-b08e-7576b684d308,7741efef-a1f3-47f4-b28b-439a8ddf1f5d,2023,null,null,9999,GALLONS,365,FALSE,TRUE
96b9ad75-3330-4ac4-8ce0-49ffcb6e4484,6eb9cc89-1aac-4d4f-b08e-7576b684d308,96b9ad75-3330-4ac4-8ce0-49ffcb6e4484,2023,null,null,99,OUNCES,365,FALSE,TRUE
0c797d87-17f0-447f-a8b4-70afd6427ab6,6eb9cc89-1aac-4d4f-b08e-7576b684d308,0c797d87-17f0-447f-a8b4-70afd6427ab6,2023,null,null,99,GALLONS,365,FALSE,TRUE
d7f61988-3ac9-425a-b3ad-f9c789370039,6eb9cc89-1aac-4d4f-b08e-7576b684d308,d7f61988-3ac9-425a-b3ad-f9c789370039,2023,null,null,5,GALLONS,365,FALSE,TRUE
5f01fb73-8bf0-47a1-b6bb-bcaf54a43cc7,6eb9cc89-1aac-4d4f-b08e-7576b684d308,5f01fb73-8bf0-47a1-b6bb-bcaf54a43cc7,2023,null,null,99,GALLONS,365,FALSE,TRUE
dcabb816-d626-4e96-98ae-bf447161ba80,6eb9cc89-1aac-4d4f-b08e-7576b684d308,dcabb816-d626-4e96-98ae-bf447161ba80,2023,null,null,99,QUARTS,365,FALSE,TRUE
3cf28a6c-7a63-4eed-afd7-17d2845f9777,6eb9cc89-1aac-4d4f-b08e-7576b684d308,3cf28a6c-7a63-4eed-afd7-17d2845f9777,2023,null,null,10,OUNCES,365,FALSE,TRUE
39f8a4c1-566d-4956-863d-b393c26e9d28,6eb9cc89-1aac-4d4f-b08e-7576b684d308,39f8a4c1-566d-4956-863d-b393c26e9d28,2023,null,null,999,OUNCES,365,FALSE,TRUE
9f99aad7-ca94-401d-9fdf-cad86abfe665,6eb9cc89-1aac-4d4f-b08e-7576b684d308,9f99aad7-ca94-401d-9fdf-cad86abfe665,2023,null,null,999,OUNCES,365,FALSE,TRUE
3b6895be-077a-4641-93fa-a8950e6ca664,6eb9cc89-1aac-4d4f-b08e-7576b684d308,3b6895be-077a-4641-93fa-a8950e6ca664,2023,null,null,99,OUNCES,365,FALSE,TRUE
1dd0bdda-ed9b-40ca-81bf-65a540e6f58e,6eb9cc89-1aac-4d4f-b08e-7576b684d308,1dd0bdda-ed9b-40ca-81bf-65a540e6f58e,2023,null,null,999,OUNCES,365,FALSE,TRUE
a9850eb3-bfc0-4b14-bef3-4644b93042a0,6eb9cc89-1aac-4d4f-b08e-7576b684d308,a9850eb3-bfc0-4b14-bef3-4644b93042a0,2023,null,null,9999,CUBIC_FEET,365,FALSE,TRUE
28910943-fbb1-41b5-bb25-09d687d8822d,6eb9cc89-1aac-4d4f-b08e-7576b684d308,28910943-fbb1-41b5-bb25-09d687d8822d,2023,null,null,99,CUBIC_FEET,365,FALSE,TRUE
3dc2f76e-0d52-4577-8cad-5a22ade3987f,6eb9cc89-1aac-4d4f-b08e-7576b684d308,3dc2f76e-0d52-4577-8cad-5a22ade3987f,2023,null,null,500,GALLONS,365,FALSE,TRUE
32a53778-ad81-471c-b055-e06e07fe1515,6eb9cc89-1aac-4d4f-b08e-7576b684d308,32a53778-ad81-471c-b055-e06e07fe1515,2023,null,null,500,GALLONS,365,FALSE,TRUE
5ff7449f-f93c-4e70-809a-646f42bc980f,6eb9cc89-1aac-4d4f-b08e-7576b684d308,5ff7449f-f93c-4e70-809a-646f42bc980f,2023,null,null,999,CUBIC_FEET,365,FALSE,TRUE
51e576f9-66ba-4671-9b44-c30bef797499,6eb9cc89-1aac-4d4f-b08e-7576b684d308,51e576f9-66ba-4671-9b44-c30bef797499,2023,null,null,999,CUBIC_FEET,365,FALSE,TRUE
4c96bad4-8a8a-437f-b7f4-60df447776fc,6eb9cc89-1aac-4d4f-b08e-7576b684d308,4c96bad4-8a8a-437f-b7f4-60df447776fc,2023,2,2,2,GALLONS,365,FALSE,TRUE
9aa60d8c-076e-4f86-83c7-06198f950f7b,6eb9cc89-1aac-4d4f-b08e-7576b684d308,9aa60d8c-076e-4f86-83c7-06198f950f7b,2023,8,8,8,OUNCES,365,FALSE,TRUE
20dd10d9-76ab-48bf-aba0-c4173e0ee89b,6eb9cc89-1aac-4d4f-b08e-7576b684d308,20dd10d9-76ab-48bf-aba0-c4173e0ee89b,2023,null,null,99,GALLONS,365,FALSE,TRUE
100c46da-68b2-45d4-a47d-2a8b38230715,6eb9cc89-1aac-4d4f-b08e-7576b684d308,100c46da-68b2-45d4-a47d-2a8b38230715,2023,null,null,500,GALLONS,365,FALSE,TRUE
0923217c-cb92-48cd-88b2-1dfe09512683,6eb9cc89-1aac-4d4f-b08e-7576b684d308,0923217c-cb92-48cd-88b2-1dfe09512683,2023,275,250,275,GALLONS,365,FALSE,TRUE
cbaa07da-3a98-4d1b-8308-a7681be93319,6eb9cc89-1aac-4d4f-b08e-7576b684d308,cbaa07da-3a98-4d1b-8308-a7681be93319,2023,null,null,99,OUNCES,365,FALSE,TRUE
de8341e1-0ecd-404b-9805-9fffe890e669,6eb9cc89-1aac-4d4f-b08e-7576b684d308,de8341e1-0ecd-404b-9805-9fffe890e669,2023,120,30,30,POUNDS,365,FALSE,TRUE
9750b0c1-c9cb-4527-8e4e-add1e05db280,6eb9cc89-1aac-4d4f-b08e-7576b684d308,9750b0c1-c9cb-4527-8e4e-add1e05db280,2023,null,null,1,GALLONS,365,FALSE,TRUE
ab742f24-4cfb-4bf1-b651-968fe83a3911,6eb9cc89-1aac-4d4f-b08e-7576b684d308,ab742f24-4cfb-4bf1-b651-968fe83a3911,2023,8,8,8,OUNCES,365,FALSE,TRUE
