Chemical Regulatory Info ID,Chemical ID,Key,Value,Extension Type,Jurisdiction
a82d2575-114d-4235-b4ec-42d4b63d435b,f5e52940-f35e-4e23-843b-539952704202,isGasolineOrDieselFuel,FALSE,EPCRA,STATE_WI
999eef5b-6a67-49d1-9612-62e8b16ece85,f5e52940-f35e-4e23-843b-539952704202,isSandOrGravel,FALSE,EPCRA,STATE_WI
3f992cf5-a3b4-4372-be1f-5c567cf014c3,f5e52940-f35e-4e23-843b-539952704202,isPetroleum,FALSE,EPCRA,STATE_WI
2d587798-4dc0-4db6-a7fb-7bfb977383d2,f5e52940-f35e-4e23-843b-539952704202,isRoadSalt,FALSE,EPCRA,STATE_WI
86822eb1-5414-42a7-99a9-d312bd9e65b6,f5e52940-f35e-4e23-843b-539952704202,isWasteProduct,FALSE,EPCRA,STATE_OR
1a68dab6-ca05-4c8c-a314-7e56d53c12b8,f5e52940-f35e-4e23-843b-539952704202,isPesticide,FALSE,EPCRA,STATE_OR
69735e32-5867-444f-a1fa-402349f4b057,f5e52940-f35e-4e23-843b-539952704202,isSubjectToCleanAirAct,FALSE,EPCRA,STATE_OR
0a06047c-4435-45bc-adba-eabf5e508cca,f5e52940-f35e-4e23-843b-539952704202,isFertilizer,FALSE,EPCRA,STATE_OR
eec1443f-90f0-43f5-9c85-5081a5b0a1bd,f5e52940-f35e-4e23-843b-539952704202,isSubjectToProcessSafetyManagement,FALSE,EPCRA,STATE_OR
6d3f8f9f-d7f9-4f35-a887-e3e89663ce2d,f5e52940-f35e-4e23-843b-539952704202,isLeadAcidBattery,FALSE,EPCRA,STATE_AZ
bfea4830-aa35-48fe-8c3c-44ed0386903f,f5e52940-f35e-4e23-843b-539952704202,hasHighNfpaReactivityRating,FALSE,EPCRA,STATE_AZ
a1c996ef-a184-4218-9d95-ba4cb5986413,f5e52940-f35e-4e23-843b-539952704202,isInPowderFormWithParticleSizeLessThan100Microns,FALSE,EPCRA,STATE_AZ
7298ba02-cc14-4cc6-8334-ad9fe4f719b0,f5e52940-f35e-4e23-843b-539952704202,isHandledInSolutionOrMoltenForm,FALSE,EPCRA,STATE_AZ
e3be4e4d-f43e-4b58-be22-b46f278f48e9,f5e52940-f35e-4e23-843b-539952704202,isWaste,FALSE,EPCRA,STATE_CA
2fc2e0d7-9363-4f63-894f-40a2c0dfa295,f5e52940-f35e-4e23-843b-539952704202,radioactive,FALSE,EPCRA,STATE_CA
e8346188-414a-4982-a304-bfc28398883c,f5e52940-f35e-4e23-843b-539952704202,isPetroleumProduct,FALSE,EPCRA,STATE_VT
4e67ad4e-951f-4fc6-bd0e-de979cb020e7,f5e52940-f35e-4e23-843b-539952704202,isRoadSalt,FALSE,EPCRA,STATE_VT
c8a417f4-ace4-4c40-bf10-bf12b1ae969c,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isHeatingFuel,FALSE,EPCRA,STATE_DE
72cfe5e9-6fc0-4e11-b0ed-ed09c5c27b7b,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isVoluntary,FALSE,EPCRA,STATE_WI
e591c242-d05b-4398-9167-655c7a4abf09,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isGasolineOrDieselFuel,FALSE,EPCRA,STATE_WI
bd8ace03-e36c-4d6f-bc59-d47ac944c325,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isSandOrGravel,FALSE,EPCRA,STATE_WI
394f92f0-3164-40b1-b2a2-da7f4d72912e,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isPetroleum,FALSE,EPCRA,STATE_WI
fa85af80-5232-47a1-a82b-db51e03170bd,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isRoadSalt,FALSE,EPCRA,STATE_WI
f9870b85-3909-4253-85fb-ea2ef3d379de,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isWasteProduct,FALSE,EPCRA,STATE_OR
6661fcbc-5a29-4d8c-a1cd-b04621e3c291,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isPesticide,FALSE,EPCRA,STATE_OR
230e27e5-7237-4d04-a541-47a3584c7a42,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isSubjectToCleanAirAct,FALSE,EPCRA,STATE_OR
86cbabaa-f6fa-4acb-ac40-b02ff7c08860,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isFertilizer,FALSE,EPCRA,STATE_OR
a2a65e19-8983-406e-8224-2d554404df9b,78b7d6d9-6c1b-4e8e-a275-0536e6007bc6,isSubjectToProcessSafetyManagement,FALSE,EPCRA,STATE_OR
