Facility ID,Chemical ID,Reporting Year,Key,Value,Extension Type
e17e2bf3-7900-4239-9430-eb50bc37b56c,6f17d373-fe6f-45ae-a656-6092d4632c22,2023,curies,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,18cdf8bb-92c5-48fe-8635-c9a49bcec807,2023,curies,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e40cd4b0-6fa4-444f-8b74-9bbef7dd981e,2023,curies,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,da5142bf-0af0-458f-b580-baa5e4440063,2023,curies,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,80641344-b1c6-4289-89b2-448da391e748,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,da5142bf-0af0-458f-b580-baa5e4440063,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,ec1d331b-e3d7-45fb-875c-b053066704c1,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,a8d21118-aea1-4aac-ab42-438c3ae3c4b6,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e227cefe-3947-4a37-81d2-aac96d800f3d,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e40cd4b0-6fa4-444f-8b74-9bbef7dd981e,2023,physicalStateInTransit,fibrous material,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,25f58628-f45d-48a3-a714-3b9c1d9f1eb6,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,b37de071-4e1a-430c-97cc-7cd9a35aba80,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,207ddbcf-d9c1-438a-82d2-ccaf95e73114,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,37f5383a-80d5-4dac-b6b3-9be14a85bb38,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,c9314fcb-bf89-4aae-8f4b-b835897586f1,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,18cdf8bb-92c5-48fe-8635-c9a49bcec807,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,6f17d373-fe6f-45ae-a656-6092d4632c22,2023,physicalStateInTransit,liquid,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,ec1d331b-e3d7-45fb-875c-b053066704c1,2023,annualWasteAmount,3600,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,80641344-b1c6-4289-89b2-448da391e748,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e227cefe-3947-4a37-81d2-aac96d800f3d,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,18cdf8bb-92c5-48fe-8635-c9a49bcec807,2023,annualWasteAmount,50 gallons,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,a8d21118-aea1-4aac-ab42-438c3ae3c4b6,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,25f58628-f45d-48a3-a714-3b9c1d9f1eb6,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,b37de071-4e1a-430c-97cc-7cd9a35aba80,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,annualWasteAmount,300gallons,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,207ddbcf-d9c1-438a-82d2-ccaf95e73114,2023,annualWasteAmount,100 gallons,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,37f5383a-80d5-4dac-b6b3-9be14a85bb38,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,c9314fcb-bf89-4aae-8f4b-b835897586f1,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,6f17d373-fe6f-45ae-a656-6092d4632c22,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e40cd4b0-6fa4-444f-8b74-9bbef7dd981e,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,da5142bf-0af0-458f-b580-baa5e4440063,2023,annualWasteAmount,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,80641344-b1c6-4289-89b2-448da391e748,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,da5142bf-0af0-458f-b580-baa5e4440063,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,ec1d331b-e3d7-45fb-875c-b053066704c1,2023,stateWasteCode,221,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,a8d21118-aea1-4aac-ab42-438c3ae3c4b6,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e227cefe-3947-4a37-81d2-aac96d800f3d,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,stateWasteCode,343,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e40cd4b0-6fa4-444f-8b74-9bbef7dd981e,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,b37de071-4e1a-430c-97cc-7cd9a35aba80,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,25f58628-f45d-48a3-a714-3b9c1d9f1eb6,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,37f5383a-80d5-4dac-b6b3-9be14a85bb38,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,207ddbcf-d9c1-438a-82d2-ccaf95e73114,2023,stateWasteCode,343,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,6f17d373-fe6f-45ae-a656-6092d4632c22,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,c9314fcb-bf89-4aae-8f4b-b835897586f1,2023,stateWasteCode,n/a,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,18cdf8bb-92c5-48fe-8635-c9a49bcec807,2023,stateWasteCode,343,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,ec1d331b-e3d7-45fb-875c-b053066704c1,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,80641344-b1c6-4289-89b2-448da391e748,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e227cefe-3947-4a37-81d2-aac96d800f3d,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,a8d21118-aea1-4aac-ab42-438c3ae3c4b6,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,25f58628-f45d-48a3-a714-3b9c1d9f1eb6,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,207ddbcf-d9c1-438a-82d2-ccaf95e73114,2023,daysOnSite,362,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,b37de071-4e1a-430c-97cc-7cd9a35aba80,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,c9314fcb-bf89-4aae-8f4b-b835897586f1,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,37f5383a-80d5-4dac-b6b3-9be14a85bb38,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,18cdf8bb-92c5-48fe-8635-c9a49bcec807,2023,daysOnSite,362,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,e40cd4b0-6fa4-444f-8b74-9bbef7dd981e,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,6f17d373-fe6f-45ae-a656-6092d4632c22,2023,daysOnSite,365,EPCRA
e17e2bf3-7900-4239-9430-eb50bc37b56c,da5142bf-0af0-458f-b580-baa5e4440063,2023,daysOnSite,365,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1ea66df5-0671-4ea3-82ec-b38d6f874ddd,2023,commonName,transmission fluid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,60070f8a-5ebe-445a-95a7-7a07398cbb7a,2023,commonName,refrigerant,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9df4f617-8e81-4d94-b388-701d46811c63,2023,commonName,motor oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,2023,commonName,propane,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,d16d3bd3-c6a6-4e2c-a65a-51c9c08d2eed,2023,commonName,motor oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1936c811-91fc-4d83-a410-d532c5f74a7f,2023,commonName,gear oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,commonName,brake fluid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,7fb00770-2f88-4a31-acdb-4aa58389788a,2023,commonName,motor oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,096c2a37-33e8-46b6-a681-207adc482663,2023,commonName,gear oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ae38acb4-15a1-4dee-ad99-674402301172,2023,commonName,gear oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1732d325-3968-4088-bbd7-b7798e08abe5,2023,commonName,motor oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,35dd7569-07f4-4b50-9036-ad5648df37e5,2023,commonName,waste oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,2023,commonName,gasoline,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9745dde9-55e0-4d14-9ab1-d13da5cd4079,2023,commonName,refrigerant,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1b5dcd64-a55c-40f6-8be0-307059992577,2023,commonName,waste coolant,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,4e64e275-8805-42e6-9bb6-35859c899466,2023,commonName,battery core,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ca21cb68-f920-43be-a4fa-878b3daea927,2023,commonName,motor oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ed874546-3dbb-4d13-8363-b3e42bc1052b,2023,commonName,gear oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,fbed212d-1ced-4bc9-851b-02658a89c132,2023,commonName,gear oil,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,60070f8a-5ebe-445a-95a7-7a07398cbb7a,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,7fb00770-2f88-4a31-acdb-4aa58389788a,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1ea66df5-0671-4ea3-82ec-b38d6f874ddd,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9df4f617-8e81-4d94-b388-701d46811c63,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,d16d3bd3-c6a6-4e2c-a65a-51c9c08d2eed,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,096c2a37-33e8-46b6-a681-207adc482663,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ae38acb4-15a1-4dee-ad99-674402301172,2023,radioactive,Not Applicable,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,35dd7569-07f4-4b50-9036-ad5648df37e5,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1732d325-3968-4088-bbd7-b7798e08abe5,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1936c811-91fc-4d83-a410-d532c5f74a7f,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9745dde9-55e0-4d14-9ab1-d13da5cd4079,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ca21cb68-f920-43be-a4fa-878b3daea927,2023,radioactive,Not Applicable,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1b5dcd64-a55c-40f6-8be0-307059992577,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,4e64e275-8805-42e6-9bb6-35859c899466,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ed874546-3dbb-4d13-8363-b3e42bc1052b,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,fbed212d-1ced-4bc9-851b-02658a89c132,2023,radioactive,no,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,096c2a37-33e8-46b6-a681-207adc482663,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1ea66df5-0671-4ea3-82ec-b38d6f874ddd,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9df4f617-8e81-4d94-b388-701d46811c63,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,60070f8a-5ebe-445a-95a7-7a07398cbb7a,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,7fb00770-2f88-4a31-acdb-4aa58389788a,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,d16d3bd3-c6a6-4e2c-a65a-51c9c08d2eed,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1b5dcd64-a55c-40f6-8be0-307059992577,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1732d325-3968-4088-bbd7-b7798e08abe5,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9745dde9-55e0-4d14-9ab1-d13da5cd4079,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ae38acb4-15a1-4dee-ad99-674402301172,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,35dd7569-07f4-4b50-9036-ad5648df37e5,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,4e64e275-8805-42e6-9bb6-35859c899466,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1936c811-91fc-4d83-a410-d532c5f74a7f,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ca21cb68-f920-43be-a4fa-878b3daea927,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ed874546-3dbb-4d13-8363-b3e42bc1052b,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,fbed212d-1ced-4bc9-851b-02658a89c132,2023,curies,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,096c2a37-33e8-46b6-a681-207adc482663,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,60070f8a-5ebe-445a-95a7-7a07398cbb7a,2023,physicalStateInTransit,gas,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,7fb00770-2f88-4a31-acdb-4aa58389788a,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9df4f617-8e81-4d94-b388-701d46811c63,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1ea66df5-0671-4ea3-82ec-b38d6f874ddd,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1936c811-91fc-4d83-a410-d532c5f74a7f,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,d16d3bd3-c6a6-4e2c-a65a-51c9c08d2eed,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1b5dcd64-a55c-40f6-8be0-307059992577,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,35dd7569-07f4-4b50-9036-ad5648df37e5,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9745dde9-55e0-4d14-9ab1-d13da5cd4079,2023,physicalStateInTransit,gas,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ae38acb4-15a1-4dee-ad99-674402301172,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1732d325-3968-4088-bbd7-b7798e08abe5,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ca21cb68-f920-43be-a4fa-878b3daea927,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,4e64e275-8805-42e6-9bb6-35859c899466,2023,physicalStateInTransit,solid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,2023,physicalStateInTransit,gas,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ed874546-3dbb-4d13-8363-b3e42bc1052b,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,fbed212d-1ced-4bc9-851b-02658a89c132,2023,physicalStateInTransit,liquid,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1ea66df5-0671-4ea3-82ec-b38d6f874ddd,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,60070f8a-5ebe-445a-95a7-7a07398cbb7a,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9df4f617-8e81-4d94-b388-701d46811c63,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,d16d3bd3-c6a6-4e2c-a65a-51c9c08d2eed,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,7fb00770-2f88-4a31-acdb-4aa58389788a,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,096c2a37-33e8-46b6-a681-207adc482663,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ae38acb4-15a1-4dee-ad99-674402301172,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1732d325-3968-4088-bbd7-b7798e08abe5,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,35dd7569-07f4-4b50-9036-ad5648df37e5,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,4e64e275-8805-42e6-9bb6-35859c899466,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1936c811-91fc-4d83-a410-d532c5f74a7f,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,9745dde9-55e0-4d14-9ab1-d13da5cd4079,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,1b5dcd64-a55c-40f6-8be0-307059992577,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ca21cb68-f920-43be-a4fa-878b3daea927,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,ed874546-3dbb-4d13-8363-b3e42bc1052b,2023,annualWasteAmount,n/a,EPCRA
de6fc613-1631-4719-94ae-e5a240863c7b,fbed212d-1ced-4bc9-851b-02658a89c132,2023,annualWasteAmount,n/a,EPCRA
