Tenant ID,Facility Chemical ID,Facility ID,Chemical ID,Reporting Year,Max Amount,Average Amount,Max Amount Largest Container,Unit,Days On Site,Has Confidential Storage Locations?,Always report this chemical even when it is below reporting thresholds
3e718b82-035d-435d-9395-69c6bb3779fe,d2788d9e-c2d3-47c9-92b3-c8d8e35d7633,f6843fb5-b4fb-42f4-b50f-065170a20b7f,d2788d9e-c2d3-47c9-92b3-c8d8e35d7633,2023,1,1,1,OUNCES,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,f2f56f71-131c-4e0d-8d40-14d38c0c6f0e,f6843fb5-b4fb-42f4-b50f-065170a20b7f,f2f56f71-131c-4e0d-8d40-14d38c0c6f0e,2023,500,400,500,GALLONS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,9d0e4066-42b6-40d8-b59f-c934453dd9cb,f6843fb5-b4fb-42f4-b50f-065170a20b7f,9d0e4066-42b6-40d8-b59f-c934453dd9cb,2023,5,5,5,GALLONS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,d5cc0890-8248-4737-b9d5-d10da0f2a20e,f6843fb5-b4fb-42f4-b50f-065170a20b7f,d5cc0890-8248-4737-b9d5-d10da0f2a20e,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,9af4a39b-2220-46a6-9de3-d6a0368505b8,f6843fb5-b4fb-42f4-b50f-065170a20b7f,9af4a39b-2220-46a6-9de3-d6a0368505b8,2023,12,12,12,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,3a62db00-c23f-4f22-afe8-35069713d896,f6843fb5-b4fb-42f4-b50f-065170a20b7f,3a62db00-c23f-4f22-afe8-35069713d896,2023,2500,2500,500,GALLONS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,e8ddae35-79be-4042-8311-cd085af4e5c0,f6843fb5-b4fb-42f4-b50f-065170a20b7f,e8ddae35-79be-4042-8311-cd085af4e5c0,2023,null,null,0,GALLONS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,323ff724-4866-4b0b-a261-ac4f037e7249,f6843fb5-b4fb-42f4-b50f-065170a20b7f,323ff724-4866-4b0b-a261-ac4f037e7249,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,f991e501-20c7-43e9-9d38-430c5b5ed825,f6843fb5-b4fb-42f4-b50f-065170a20b7f,f991e501-20c7-43e9-9d38-430c5b5ed825,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,3f8740a4-6734-4206-bef5-04dc5d677433,f6843fb5-b4fb-42f4-b50f-065170a20b7f,3f8740a4-6734-4206-bef5-04dc5d677433,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,7776d798-0e65-4543-98f7-63ab038582d6,f6843fb5-b4fb-42f4-b50f-065170a20b7f,7776d798-0e65-4543-98f7-63ab038582d6,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,8d20a027-1cba-47e8-90fc-5b3fc17aa292,f6843fb5-b4fb-42f4-b50f-065170a20b7f,8d20a027-1cba-47e8-90fc-5b3fc17aa292,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,a03e0dc6-d67e-452d-a22f-781b4a400f0e,f6843fb5-b4fb-42f4-b50f-065170a20b7f,a03e0dc6-d67e-452d-a22f-781b4a400f0e,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,73bba6ab-02de-4198-b537-fcab1d50279b,f6843fb5-b4fb-42f4-b50f-065170a20b7f,73bba6ab-02de-4198-b537-fcab1d50279b,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,d8390965-2f21-4cc8-b899-5e80b5f7cfac,f6843fb5-b4fb-42f4-b50f-065170a20b7f,d8390965-2f21-4cc8-b899-5e80b5f7cfac,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,214088de-7213-4102-9bc5-3b1bc03dcffd,f6843fb5-b4fb-42f4-b50f-065170a20b7f,214088de-7213-4102-9bc5-3b1bc03dcffd,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,ab982817-3837-4147-a7e9-738d5bd07bf4,f6843fb5-b4fb-42f4-b50f-065170a20b7f,ab982817-3837-4147-a7e9-738d5bd07bf4,2023,null,null,0,QUARTS,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,a312bbce-f598-4771-b855-1fc28daf6631,f6843fb5-b4fb-42f4-b50f-065170a20b7f,a312bbce-f598-4771-b855-1fc28daf6631,2023,null,null,0,OUNCES,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,ccc98ff1-3b95-4e17-abff-9825bec16bd5,f6843fb5-b4fb-42f4-b50f-065170a20b7f,ccc98ff1-3b95-4e17-abff-9825bec16bd5,2023,null,null,0,OUNCES,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,a5041a71-9fe2-44df-b7d2-127de8eb52c1,f6843fb5-b4fb-42f4-b50f-065170a20b7f,a5041a71-9fe2-44df-b7d2-127de8eb52c1,2023,null,null,0,OUNCES,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,fe9a898e-7f0a-418d-a25e-1d636b9ff15e,f6843fb5-b4fb-42f4-b50f-065170a20b7f,fe9a898e-7f0a-418d-a25e-1d636b9ff15e,2023,null,null,0,OUNCES,365,FALSE,TRUE
3e718b82-035d-435d-9395-69c6bb3779fe,684544f5-14a8-4fa9-a53c-74b98d0ca3e0,f6843fb5-b4fb-42f4-b50f-065170a20b7f,684544f5-14a8-4fa9-a53c-74b98d0ca3e0,2023,null,null,0,OUNCES,365,FALSE,TRUE
