Facility Chemical Id,Facility Id,Chemical Id,Reporting Year,Max Amount,Average Amount,Max Amount Largest Container,Unit,Days On Site,Has Confidential Storage Locations?,Always report this chemical even when it is below reporting thresholds
1732d325-3968-4088-bbd7-b7798e08abe5,dcc55b73-0822-47e8-a18a-97561dbf735f,1732d325-3968-4088-bbd7-b7798e08abe5,2023,120.0,120.0,120.0,GALLONS,365,FALSE,TRUE
35dd7569-07f4-4b50-9036-ad5648df37e5,dcc55b73-0822-47e8-a18a-97561dbf735f,35dd7569-07f4-4b50-9036-ad5648df37e5,2023,500.0,500.0,500.0,GALLONS,365,FALSE,TRUE
94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,dcc55b73-0822-47e8-a18a-97561dbf735f,94ffd1f5-f6f8-4c3a-9c2f-c7ee92f607f9,2023,1500.0,1500.0,1500.0,GALLONS,365,FALSE,TRUE
9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,dcc55b73-0822-47e8-a18a-97561dbf735f,9ac1cd6a-1b2f-4009-9f45-15c30789b2e9,2023,10.0,10.0,10.0,GALLONS,365,FALSE,TRUE
920c8071-e479-435f-811d-1a04dead39f7,dcc55b73-0822-47e8-a18a-97561dbf735f,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,0.0,0.0,0.0,GALLONS,365,FALSE,TRUE
7d4523c2-0a7e-4b78-b320-4bc205a177ac,dcc55b73-0822-47e8-a18a-97561dbf735f,1b5dcd64-a55c-40f6-8be0-307059992577,2023,200.0,200.0,200.0,GALLONS,365,FALSE,TRUE
4f3b2eb5-fa97-4afc-90c3-3f96279204b5,b66a0187-e901-4d48-8539-4c9270e7180c,4f3b2eb5-fa97-4afc-90c3-3f96279204b5,2023,300.0,300.0,300.0,POUNDS,365,FALSE,TRUE
6cf9234f-43a6-498f-889e-d353bc9adeba,b66a0187-e901-4d48-8539-4c9270e7180c,6cf9234f-43a6-498f-889e-d353bc9adeba,2023,75.0,75.0,75.0,POUNDS,365,FALSE,TRUE
b1e1f02c-15e8-457b-9b3a-e08ae1fe0cbe,b66a0187-e901-4d48-8539-4c9270e7180c,b1e1f02c-15e8-457b-9b3a-e08ae1fe0cbe,2023,180.0,180.0,180.0,POUNDS,365,FALSE,TRUE
45d9f40f-ace3-492a-9cb6-2988f1abc5f3,b66a0187-e901-4d48-8539-4c9270e7180c,45d9f40f-ace3-492a-9cb6-2988f1abc5f3,2023,50.0,50.0,50.0,POUNDS,365,FALSE,TRUE
8847bf7c-3a58-4293-8c02-3709e2502c87,b66a0187-e901-4d48-8539-4c9270e7180c,2781d8e8-0481-4859-bb40-24ab609ddcd5,2023,0.078125,0.03125,0.078125,GALLONS,365,FALSE,TRUE
274f7e69-fc5f-47ce-974c-954bf0154b0e,b66a0187-e901-4d48-8539-4c9270e7180c,1b5dcd64-a55c-40f6-8be0-307059992577,2023,55.0,55.0,55.0,GALLONS,365,FALSE,TRUE
